DATE,ID,DAY_MAX_OZONE,DAILY_AQI_VALUE,SITE_NAME,DAILY_OBS_COUNT,PERCENT_COMPLETE,CBSA_CODE,CBSA_NAME,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2020-04-13 0:00:00,60370016,0.031,29,Glendora,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.14435,-117.85036
2020-04-14 0:00:00,60370016,0.056,54,Glendora,18,75,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.14435,-117.85036
2020-04-15 0:00:00,60370016,0.058,61,Glendora,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.14435,-117.85036
2020-04-16 0:00:00,60370016,0.059,64,Glendora,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.14435,-117.85036
2020-04-17 0:00:00,60370016,0.044,41,Glendora,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.14435,-117.85036
2020-04-18 0:00:00,60370016,0.037,34,Glendora,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.14435,-117.85036
2020-04-19 0:00:00,60370016,0.044,41,Glendora,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.14435,-117.85036
2020-04-20 0:00:00,60370016,0.041,38,Glendora,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.14435,-117.85036
2020-04-21 0:00:00,60370016,0.049,45,Glendora,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.14435,-117.85036
2020-04-22 0:00:00,60370016,0.071,101,Glendora,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.14435,-117.85036
2020-04-23 0:00:00,60370016,0.082,140,Glendora,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.14435,-117.85036
2020-04-24 0:00:00,60370016,0.075,115,Glendora,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.14435,-117.85036
2020-04-25 0:00:00,60370016,0.094,172,Glendora,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.14435,-117.85036
2020-04-26 0:00:00,60370016,0.089,159,Glendora,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.14435,-117.85036
2020-04-27 0:00:00,60370016,0.07,100,Glendora,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.14435,-117.85036
2020-04-28 0:00:00,60370016,0.081,136,Glendora,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.14435,-117.85036
2020-04-29 0:00:00,60370016,0.064,80,Glendora,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.14435,-117.85036
2020-04-30 0:00:00,60370016,0.083,143,Glendora,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.14435,-117.85036
2020-03-01 0:00:00,60370113,0.045,42,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-03-02 0:00:00,60370113,0.042,39,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-03-03 0:00:00,60370113,0.039,36,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-03-04 0:00:00,60370113,0.037,34,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-03-05 0:00:00,60370113,0.041,38,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-03-06 0:00:00,60370113,0.043,40,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-03-08 0:00:00,60370113,0.037,34,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-03-09 0:00:00,60370113,0.031,29,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-03-10 0:00:00,60370113,0.025,23,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-03-11 0:00:00,60370113,0.031,29,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-03-12 0:00:00,60370113,0.028,26,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-03-13 0:00:00,60370113,0.03,28,West Los Angeles,18,75,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-03-14 0:00:00,60370113,0.041,38,West Los Angeles,22,92,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-03-15 0:00:00,60370113,0.043,40,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-03-16 0:00:00,60370113,0.037,34,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
2020-03-17 0:00:00,60370113,0.042,39,West Los Angeles,24,100,31080,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,34.05111,-118.45636
