OBJECTID,DATE,ID,DAY_MAX_OZONE,DAILY_AQI_VALUE,SITE_NAME,DAILY_OBS_COUNT,PERCENT_COMPLETE,CBSA_CODE,CBSA_NAME,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
746,2020-04-15 0:00:00,60130002,0.05,46,Concord,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.936013,-122.026154
747,2020-04-16 0:00:00,60130002,0.031,29,Concord,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.936013,-122.026154
748,2020-04-17 0:00:00,60130002,0.037,34,Concord,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.936013,-122.026154
749,2020-04-18 0:00:00,60130002,0.043,40,Concord,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.936013,-122.026154
750,2020-04-19 0:00:00,60130002,0.041,38,Concord,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.936013,-122.026154
751,2020-04-20 0:00:00,60130002,0.04,37,Concord,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.936013,-122.026154
752,2020-04-21 0:00:00,60130002,0.036,33,Concord,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.936013,-122.026154
753,2020-04-22 0:00:00,60130002,0.038,35,Concord,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.936013,-122.026154
754,2020-04-23 0:00:00,60130002,0.042,39,Concord,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.936013,-122.026154
755,2020-04-24 0:00:00,60130002,0.041,38,Concord,18,75,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.936013,-122.026154
756,2020-04-25 0:00:00,60130002,0.042,39,Concord,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.936013,-122.026154
757,2020-04-26 0:00:00,60130002,0.039,36,Concord,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.936013,-122.026154
758,2020-04-27 0:00:00,60130002,0.041,38,Concord,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.936013,-122.026154
759,2020-04-28 0:00:00,60130002,0.042,39,Concord,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.936013,-122.026154
760,2020-04-29 0:00:00,60130002,0.031,29,Concord,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.936013,-122.026154
761,2020-04-30 0:00:00,60130002,0.05,46,Concord,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.936013,-122.026154
833,2020-03-01 0:00:00,60131002,0.039,36,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
834,2020-03-02 0:00:00,60131002,0.04,37,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
835,2020-03-03 0:00:00,60131002,0.043,40,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
836,2020-03-04 0:00:00,60131002,0.056,54,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
837,2020-03-05 0:00:00,60131002,0.041,38,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
838,2020-03-06 0:00:00,60131002,0.037,34,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
839,2020-03-07 0:00:00,60131002,0.033,31,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
840,2020-03-08 0:00:00,60131002,0.034,31,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
841,2020-03-09 0:00:00,60131002,0.041,38,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
842,2020-03-10 0:00:00,60131002,0.037,34,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
843,2020-03-11 0:00:00,60131002,0.045,42,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
844,2020-03-12 0:00:00,60131002,0.045,42,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
845,2020-03-13 0:00:00,60131002,0.041,38,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
846,2020-03-14 0:00:00,60131002,0.035,32,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
847,2020-03-15 0:00:00,60131002,0.043,40,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
848,2020-03-16 0:00:00,60131002,0.042,39,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
849,2020-03-17 0:00:00,60131002,0.038,35,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
850,2020-03-19 0:00:00,60131002,0.04,37,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
851,2020-03-20 0:00:00,60131002,0.042,39,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
852,2020-03-21 0:00:00,60131002,0.044,41,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
853,2020-03-22 0:00:00,60131002,0.041,38,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
854,2020-03-23 0:00:00,60131002,0.043,40,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
855,2020-03-24 0:00:00,60131002,0.043,40,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
856,2020-03-25 0:00:00,60131002,0.043,40,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
857,2020-03-26 0:00:00,60131002,0.041,38,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
858,2020-03-27 0:00:00,60131002,0.05,46,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
859,2020-03-28 0:00:00,60131002,0.048,44,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
860,2020-03-29 0:00:00,60131002,0.046,43,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
861,2020-03-30 0:00:00,60131002,0.039,36,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
862,2020-03-31 0:00:00,60131002,0.033,31,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
863,2020-04-01 0:00:00,60131002,0.042,39,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
864,2020-04-02 0:00:00,60131002,0.04,37,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
865,2020-04-06 0:00:00,60131002,0.039,36,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
866,2020-04-07 0:00:00,60131002,0.042,39,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
867,2020-04-08 0:00:00,60131002,0.033,31,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
868,2020-04-09 0:00:00,60131002,0.032,30,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
869,2020-04-10 0:00:00,60131002,0.042,39,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
870,2020-04-11 0:00:00,60131002,0.035,32,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
871,2020-04-12 0:00:00,60131002,0.04,37,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
872,2020-04-13 0:00:00,60131002,0.046,43,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
873,2020-04-15 0:00:00,60131002,0.052,48,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
874,2020-04-16 0:00:00,60131002,0.039,36,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
875,2020-04-17 0:00:00,60131002,0.038,35,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
876,2020-04-18 0:00:00,60131002,0.044,41,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
877,2020-04-19 0:00:00,60131002,0.045,42,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
878,2020-04-20 0:00:00,60131002,0.044,41,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
879,2020-04-21 0:00:00,60131002,0.042,39,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
880,2020-04-22 0:00:00,60131002,0.04,37,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
881,2020-04-23 0:00:00,60131002,0.041,38,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
882,2020-04-24 0:00:00,60131002,0.049,45,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
883,2020-04-25 0:00:00,60131002,0.044,41,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
884,2020-04-26 0:00:00,60131002,0.041,38,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
885,2020-04-27 0:00:00,60131002,0.044,41,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
886,2020-04-28 0:00:00,60131002,0.041,38,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
887,2020-04-29 0:00:00,60131002,0.037,34,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
888,2020-04-30 0:00:00,60131002,0.052,48,Bethel Island,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,38.006311,-121.641918
957,2020-03-01 0:00:00,60131004,0.041,38,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
958,2020-03-02 0:00:00,60131004,0.042,39,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
959,2020-03-03 0:00:00,60131004,0.031,29,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
960,2020-03-04 0:00:00,60131004,0.044,41,San Pablo,21,88,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
961,2020-03-05 0:00:00,60131004,0.039,36,San Pablo,19,79,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
962,2020-03-06 0:00:00,60131004,0.038,35,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
963,2020-03-07 0:00:00,60131004,0.037,34,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
964,2020-03-08 0:00:00,60131004,0.039,36,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
965,2020-03-09 0:00:00,60131004,0.041,38,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
966,2020-03-10 0:00:00,60131004,0.033,31,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
967,2020-03-11 0:00:00,60131004,0.038,35,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
968,2020-03-12 0:00:00,60131004,0.036,33,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
969,2020-03-13 0:00:00,60131004,0.039,36,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
970,2020-03-14 0:00:00,60131004,0.042,39,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
971,2020-03-15 0:00:00,60131004,0.045,42,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
972,2020-03-17 0:00:00,60131004,0.038,35,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
973,2020-03-18 0:00:00,60131004,0.036,33,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
974,2020-03-19 0:00:00,60131004,0.039,36,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
975,2020-03-20 0:00:00,60131004,0.039,36,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
976,2020-03-21 0:00:00,60131004,0.037,34,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
977,2020-03-22 0:00:00,60131004,0.04,37,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
978,2020-03-23 0:00:00,60131004,0.043,40,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
979,2020-03-24 0:00:00,60131004,0.04,37,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
980,2020-03-25 0:00:00,60131004,0.04,37,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
981,2020-03-26 0:00:00,60131004,0.037,34,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
982,2020-03-28 0:00:00,60131004,0.044,41,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
983,2020-03-29 0:00:00,60131004,0.043,40,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
984,2020-03-30 0:00:00,60131004,0.033,31,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
985,2020-03-31 0:00:00,60131004,0.03,28,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
986,2020-04-01 0:00:00,60131004,0.038,35,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
987,2020-04-02 0:00:00,60131004,0.037,34,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
988,2020-04-03 0:00:00,60131004,0.035,32,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
989,2020-04-04 0:00:00,60131004,0.034,31,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
990,2020-04-05 0:00:00,60131004,0.039,36,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
991,2020-04-06 0:00:00,60131004,0.033,31,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
992,2020-04-07 0:00:00,60131004,0.042,39,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
993,2020-04-08 0:00:00,60131004,0.036,33,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
994,2020-04-09 0:00:00,60131004,0.032,30,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
995,2020-04-10 0:00:00,60131004,0.035,32,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
996,2020-04-11 0:00:00,60131004,0.038,35,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
997,2020-04-12 0:00:00,60131004,0.039,36,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
998,2020-04-13 0:00:00,60131004,0.042,39,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
999,2020-04-14 0:00:00,60131004,0.047,44,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
1000,2020-04-15 0:00:00,60131004,0.042,39,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
1001,2020-04-16 0:00:00,60131004,0.031,29,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
1002,2020-04-17 0:00:00,60131004,0.041,38,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
1003,2020-04-18 0:00:00,60131004,0.042,39,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
1004,2020-04-19 0:00:00,60131004,0.041,38,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
1005,2020-04-20 0:00:00,60131004,0.038,35,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
1006,2020-04-21 0:00:00,60131004,0.032,30,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
1007,2020-04-22 0:00:00,60131004,0.03,28,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
1008,2020-04-23 0:00:00,60131004,0.034,31,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
1009,2020-04-24 0:00:00,60131004,0.039,36,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
1010,2020-04-25 0:00:00,60131004,0.026,24,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
1011,2020-04-26 0:00:00,60131004,0.039,36,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
1012,2020-04-27 0:00:00,60131004,0.031,29,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
1013,2020-04-28 0:00:00,60131004,0.026,24,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
1014,2020-04-29 0:00:00,60131004,0.026,24,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
1015,2020-04-30 0:00:00,60131004,0.043,40,San Pablo,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.9604,-122.356811
1088,2020-03-01 0:00:00,60132007,0.04,37,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1089,2020-03-02 0:00:00,60132007,0.04,37,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1090,2020-03-03 0:00:00,60132007,0.035,32,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1091,2020-03-04 0:00:00,60132007,0.053,49,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1092,2020-03-05 0:00:00,60132007,0.036,33,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1093,2020-03-06 0:00:00,60132007,0.035,32,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1094,2020-03-07 0:00:00,60132007,0.033,31,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1095,2020-03-08 0:00:00,60132007,0.035,32,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1096,2020-03-09 0:00:00,60132007,0.04,37,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1097,2020-03-10 0:00:00,60132007,0.038,35,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1098,2020-03-11 0:00:00,60132007,0.041,38,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1099,2020-03-12 0:00:00,60132007,0.043,40,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1100,2020-03-13 0:00:00,60132007,0.039,36,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1101,2020-03-14 0:00:00,60132007,0.036,33,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1102,2020-03-15 0:00:00,60132007,0.04,37,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1103,2020-03-16 0:00:00,60132007,0.04,37,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1104,2020-03-17 0:00:00,60132007,0.034,31,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1105,2020-03-18 0:00:00,60132007,0.037,34,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1106,2020-03-19 0:00:00,60132007,0.038,35,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1107,2020-03-20 0:00:00,60132007,0.041,38,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1108,2020-03-21 0:00:00,60132007,0.04,37,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1109,2020-03-22 0:00:00,60132007,0.039,36,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1110,2020-03-23 0:00:00,60132007,0.041,38,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1111,2020-03-24 0:00:00,60132007,0.039,36,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1112,2020-03-25 0:00:00,60132007,0.04,37,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1113,2020-03-26 0:00:00,60132007,0.038,35,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1114,2020-03-27 0:00:00,60132007,0.048,44,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1115,2020-03-28 0:00:00,60132007,0.046,43,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1116,2020-03-29 0:00:00,60132007,0.042,39,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1117,2020-03-30 0:00:00,60132007,0.036,33,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1118,2020-03-31 0:00:00,60132007,0.029,27,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1119,2020-04-01 0:00:00,60132007,0.038,35,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1120,2020-04-02 0:00:00,60132007,0.037,34,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1121,2020-04-03 0:00:00,60132007,0.034,31,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1122,2020-04-04 0:00:00,60132007,0.032,30,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1123,2020-04-05 0:00:00,60132007,0.034,31,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1124,2020-04-06 0:00:00,60132007,0.036,33,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1125,2020-04-07 0:00:00,60132007,0.041,38,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1126,2020-04-08 0:00:00,60132007,0.034,31,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1127,2020-04-09 0:00:00,60132007,0.03,28,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1128,2020-04-10 0:00:00,60132007,0.037,34,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1129,2020-04-11 0:00:00,60132007,0.033,31,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1130,2020-04-12 0:00:00,60132007,0.036,33,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1131,2020-04-13 0:00:00,60132007,0.043,40,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1132,2020-04-14 0:00:00,60132007,0.048,44,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1133,2020-04-15 0:00:00,60132007,0.047,44,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1134,2020-04-16 0:00:00,60132007,0.028,26,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1135,2020-04-17 0:00:00,60132007,0.037,34,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1136,2020-04-18 0:00:00,60132007,0.04,37,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
1137,2020-04-19 0:00:00,60132007,0.039,36,San Ramon,24,100,41860,"San Francisco-Oakland-Hayward, CA",Contra Costa,37.743649,-121.934188
